scenario,timestamp,phase,round,endpoint,label,method,url,ok,status,latencyMs,error
"mongodb-restart","2026-04-18T05:48:54.714Z","fault","26","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","false","0","1501","This operation was aborted"
"mongodb-restart","2026-04-18T05:48:54.714Z","fault","26","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","false","0","1501","This operation was aborted"
"mongodb-restart","2026-04-18T05:48:55.213Z","fault","27","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"mongodb-restart","2026-04-18T05:48:55.214Z","fault","27","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"mongodb-restart","2026-04-18T05:48:55.214Z","fault","27","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","false","503","1",""
"mongodb-restart","2026-04-18T05:48:56.713Z","fault","27","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","false","0","1500","This operation was aborted"
"mongodb-restart","2026-04-18T05:48:56.713Z","fault","27","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","false","0","1500","This operation was aborted"
"mongodb-restart","2026-04-18T05:48:56.713Z","fault","27","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","false","0","1500","This operation was aborted"
"mongodb-restart","2026-04-18T05:48:56.713Z","fault","27","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","false","0","1500","This operation was aborted"
"mongodb-restart","2026-04-18T05:48:57.215Z","fault","28","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"mongodb-restart","2026-04-18T05:48:57.215Z","fault","28","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"mongodb-restart","2026-04-18T05:48:57.215Z","fault","28","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","false","503","1",""
"mongodb-restart","2026-04-18T05:48:58.714Z","fault","28","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","false","0","1500","This operation was aborted"
"mongodb-restart","2026-04-18T05:48:58.714Z","fault","28","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","false","0","1500","This operation was aborted"
"mongodb-restart","2026-04-18T05:48:58.714Z","fault","28","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","false","0","1500","This operation was aborted"
"mongodb-restart","2026-04-18T05:48:58.714Z","fault","28","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","false","0","1500","This operation was aborted"
"mongodb-restart","2026-04-18T05:48:59.215Z","recovery","29","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"mongodb-restart","2026-04-18T05:48:59.216Z","recovery","29","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","0",""
"mongodb-restart","2026-04-18T05:48:59.216Z","recovery","29","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","false","503","1",""
"mongodb-restart","2026-04-18T05:49:00.715Z","recovery","29","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","false","0","1500","This operation was aborted"
"mongodb-restart","2026-04-18T05:49:00.715Z","recovery","29","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","false","0","1500","This operation was aborted"
"mongodb-restart","2026-04-18T05:49:00.715Z","recovery","29","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","false","0","1500","This operation was aborted"
"mongodb-restart","2026-04-18T05:49:00.715Z","recovery","29","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","false","0","1500","This operation was aborted"
"mongodb-restart","2026-04-18T05:49:01.215Z","recovery","30","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"mongodb-restart","2026-04-18T05:49:01.503Z","recovery","30","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","289",""
"mongodb-restart","2026-04-18T05:49:01.504Z","recovery","30","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","289",""
"mongodb-restart","2026-04-18T05:49:02.716Z","recovery","30","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","false","0","1501","This operation was aborted"
"mongodb-restart","2026-04-18T05:49:02.716Z","recovery","30","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","false","0","1501","This operation was aborted"
"mongodb-restart","2026-04-18T05:49:02.716Z","recovery","30","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","false","0","1501","This operation was aborted"
"mongodb-restart","2026-04-18T05:49:02.716Z","recovery","30","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","false","0","1501","This operation was aborted"
"mongodb-restart","2026-04-18T05:49:03.215Z","recovery","31","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"mongodb-restart","2026-04-18T05:49:03.701Z","recovery","31","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","486",""
"mongodb-restart","2026-04-18T05:49:03.701Z","recovery","31","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","486",""
"mongodb-restart","2026-04-18T05:49:04.203Z","recovery","31","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","988",""
"mongodb-restart","2026-04-18T05:49:04.203Z","recovery","31","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","988",""
"mongodb-restart","2026-04-18T05:49:04.521Z","recovery","31","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","1306",""
"mongodb-restart","2026-04-18T05:49:04.509Z","recovery","31","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","1294",""
"mongodb-restart","2026-04-18T05:49:05.216Z","recovery","32","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"mongodb-restart","2026-04-18T05:49:05.216Z","recovery","32","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"mongodb-restart","2026-04-18T05:49:05.216Z","recovery","32","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"mongodb-restart","2026-04-18T05:49:05.220Z","recovery","32","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","5",""
"mongodb-restart","2026-04-18T05:49:05.220Z","recovery","32","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","5",""
"mongodb-restart","2026-04-18T05:49:05.407Z","recovery","32","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","192",""
"mongodb-restart","2026-04-18T05:49:05.497Z","recovery","32","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","282",""
"mongodb-restart","2026-04-18T05:49:07.216Z","recovery","33","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"mongodb-restart","2026-04-18T05:49:07.216Z","recovery","33","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","0",""
"mongodb-restart","2026-04-18T05:49:07.217Z","recovery","33","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"mongodb-restart","2026-04-18T05:49:07.220Z","recovery","33","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"mongodb-restart","2026-04-18T05:49:07.220Z","recovery","33","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","4",""
"mongodb-restart","2026-04-18T05:49:07.409Z","recovery","33","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","193",""
"mongodb-restart","2026-04-18T05:49:07.410Z","recovery","33","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","194",""
"mongodb-restart","2026-04-18T05:49:09.217Z","recovery","34","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"mongodb-restart","2026-04-18T05:49:09.217Z","recovery","34","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"mongodb-restart","2026-04-18T05:49:09.218Z","recovery","34","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","2",""
"mongodb-restart","2026-04-18T05:49:09.220Z","recovery","34","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"mongodb-restart","2026-04-18T05:49:09.221Z","recovery","34","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","5",""
"mongodb-restart","2026-04-18T05:49:09.404Z","recovery","34","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","188",""
"mongodb-restart","2026-04-18T05:49:09.404Z","recovery","34","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","188",""
"mongodb-restart","2026-04-18T05:49:11.217Z","recovery","35","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"mongodb-restart","2026-04-18T05:49:11.218Z","recovery","35","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","0",""
"mongodb-restart","2026-04-18T05:49:11.218Z","recovery","35","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"mongodb-restart","2026-04-18T05:49:11.221Z","recovery","35","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"mongodb-restart","2026-04-18T05:49:11.221Z","recovery","35","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","4",""
"mongodb-restart","2026-04-18T05:49:11.404Z","recovery","35","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","187",""
"mongodb-restart","2026-04-18T05:49:11.404Z","recovery","35","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","187",""
"mongodb-restart","2026-04-18T05:49:13.218Z","recovery","36","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"mongodb-restart","2026-04-18T05:49:13.219Z","recovery","36","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"mongodb-restart","2026-04-18T05:49:13.219Z","recovery","36","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"mongodb-restart","2026-04-18T05:49:13.222Z","recovery","36","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"mongodb-restart","2026-04-18T05:49:13.223Z","recovery","36","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","5",""
"mongodb-restart","2026-04-18T05:49:13.402Z","recovery","36","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","184",""
"mongodb-restart","2026-04-18T05:49:13.403Z","recovery","36","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","185",""
"mongodb-restart","2026-04-18T05:49:15.219Z","recovery","37","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"mongodb-restart","2026-04-18T05:49:15.219Z","recovery","37","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"mongodb-restart","2026-04-18T05:49:15.219Z","recovery","37","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"mongodb-restart","2026-04-18T05:49:15.222Z","recovery","37","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"mongodb-restart","2026-04-18T05:49:15.223Z","recovery","37","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","5",""
"mongodb-restart","2026-04-18T05:49:15.403Z","recovery","37","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","185",""
"mongodb-restart","2026-04-18T05:49:15.403Z","recovery","37","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","185",""
"mongodb-restart","2026-04-18T05:49:17.220Z","recovery","38","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"mongodb-restart","2026-04-18T05:49:17.220Z","recovery","38","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"mongodb-restart","2026-04-18T05:49:17.220Z","recovery","38","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"mongodb-restart","2026-04-18T05:49:17.223Z","recovery","38","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"mongodb-restart","2026-04-18T05:49:17.224Z","recovery","38","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","5",""
"mongodb-restart","2026-04-18T05:49:17.403Z","recovery","38","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","184",""
"mongodb-restart","2026-04-18T05:49:17.404Z","recovery","38","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","185",""
"mongodb-restart","2026-04-18T05:49:19.221Z","recovery","39","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"mongodb-restart","2026-04-18T05:49:19.221Z","recovery","39","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"mongodb-restart","2026-04-18T05:49:19.221Z","recovery","39","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"mongodb-restart","2026-04-18T05:49:19.224Z","recovery","39","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"mongodb-restart","2026-04-18T05:49:19.225Z","recovery","39","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","4",""
"mongodb-restart","2026-04-18T05:49:19.403Z","recovery","39","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","183",""
"mongodb-restart","2026-04-18T05:49:19.403Z","recovery","39","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","183",""
"mongodb-restart","2026-04-18T05:49:21.221Z","recovery","40","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"mongodb-restart","2026-04-18T05:49:21.222Z","recovery","40","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"mongodb-restart","2026-04-18T05:49:21.222Z","recovery","40","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"mongodb-restart","2026-04-18T05:49:21.225Z","recovery","40","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"mongodb-restart","2026-04-18T05:49:21.225Z","recovery","40","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","4",""
"mongodb-restart","2026-04-18T05:49:21.404Z","recovery","40","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","183",""
"mongodb-restart","2026-04-18T05:49:21.404Z","recovery","40","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","183",""
"mongodb-restart","2026-04-18T05:49:23.222Z","recovery","41","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"mongodb-restart","2026-04-18T05:49:23.222Z","recovery","41","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"mongodb-restart","2026-04-18T05:49:23.223Z","recovery","41","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","2",""
"mongodb-restart","2026-04-18T05:49:23.225Z","recovery","41","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"mongodb-restart","2026-04-18T05:49:23.226Z","recovery","41","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","5",""
"mongodb-restart","2026-04-18T05:49:23.404Z","recovery","41","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","183",""
"mongodb-restart","2026-04-18T05:49:23.405Z","recovery","41","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","184",""
"mongodb-restart","2026-04-18T05:49:25.223Z","recovery","42","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"mongodb-restart","2026-04-18T05:49:25.223Z","recovery","42","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"mongodb-restart","2026-04-18T05:49:25.223Z","recovery","42","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"mongodb-restart","2026-04-18T05:49:25.226Z","recovery","42","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"mongodb-restart","2026-04-18T05:49:25.226Z","recovery","42","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","4",""
"mongodb-restart","2026-04-18T05:49:25.404Z","recovery","42","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","181",""
"mongodb-restart","2026-04-18T05:49:25.404Z","recovery","42","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","182",""
"mongodb-restart","2026-04-18T05:49:27.224Z","recovery","43","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"mongodb-restart","2026-04-18T05:49:27.224Z","recovery","43","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"mongodb-restart","2026-04-18T05:49:27.224Z","recovery","43","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"mongodb-restart","2026-04-18T05:49:27.227Z","recovery","43","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"mongodb-restart","2026-04-18T05:49:27.229Z","recovery","43","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","6",""
"mongodb-restart","2026-04-18T05:49:27.407Z","recovery","43","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","184",""
"mongodb-restart","2026-04-18T05:49:27.407Z","recovery","43","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","184",""
